8663.ENSNSUP00000010543	8663.ENSNSUP00000027436	1
8663.ENSNSUP00000021976	8663.ENSNSUP00000027436	1
8663.ENSNSUP00000001561	8663.ENSNSUP00000005633	1
8663.ENSNSUP00000001561	8663.ENSNSUP00000005214	1
8663.ENSNSUP00000001561	8663.ENSNSUP00000014386	1
8663.ENSNSUP00000001561	8663.ENSNSUP00000024921	1
8663.ENSNSUP00000001572	8663.ENSNSUP00000005214	1
8663.ENSNSUP00000001572	8663.ENSNSUP00000024921	1
8663.ENSNSUP00000001572	8663.ENSNSUP00000005633	1
8663.ENSNSUP00000001572	8663.ENSNSUP00000014386	1
8663.ENSNSUP00000015072	8663.ENSNSUP00000027436	1
8663.ENSNSUP00000006249	8663.ENSNSUP00000023327	1
8663.ENSNSUP00000001645	8663.ENSNSUP00000005579	1
8663.ENSNSUP00000000465	8663.ENSNSUP00000005579	1
8663.ENSNSUP00000007547	8663.ENSNSUP00000007953	1
8663.ENSNSUP00000000661	8663.ENSNSUP00000027436	1
8663.ENSNSUP00000012963	8663.ENSNSUP00000018444	1
8663.ENSNSUP00000018852	8663.ENSNSUP00000021048	1
8663.ENSNSUP00000021048	8663.ENSNSUP00000024773	1
8663.ENSNSUP00000011784	8663.ENSNSUP00000023323	1
8663.ENSNSUP00000010410	8663.ENSNSUP00000023323	1
8663.ENSNSUP00000006938	8663.ENSNSUP00000023323	1
8663.ENSNSUP00000023323	8663.ENSNSUP00000023720	1
8663.ENSNSUP00000023323	8663.ENSNSUP00000023821	1
8663.ENSNSUP00000021752	8663.ENSNSUP00000023323	1
8663.ENSNSUP00000016607	8663.ENSNSUP00000023323	1
8663.ENSNSUP00000009929	8663.ENSNSUP00000023323	1
8663.ENSNSUP00000016099	8663.ENSNSUP00000023323	1
8663.ENSNSUP00000005660	8663.ENSNSUP00000025456	1
8663.ENSNSUP00000023323	8663.ENSNSUP00000025271	1
8663.ENSNSUP00000014580	8663.ENSNSUP00000023323	1
8663.ENSNSUP00000023323	8663.ENSNSUP00000027206	1
8663.ENSNSUP00000012699	8663.ENSNSUP00000023323	1
8663.ENSNSUP00000008802	8663.ENSNSUP00000023323	1
8663.ENSNSUP00000001572	8663.ENSNSUP00000014557	1
8663.ENSNSUP00000001312	8663.ENSNSUP00000023323	1
8663.ENSNSUP00000010083	8663.ENSNSUP00000023323	1
8663.ENSNSUP00000001572	8663.ENSNSUP00000019258	1
8663.ENSNSUP00000008662	8663.ENSNSUP00000023323	1
8663.ENSNSUP00000001561	8663.ENSNSUP00000014557	1
8663.ENSNSUP00000005922	8663.ENSNSUP00000023323	1
8663.ENSNSUP00000023323	8663.ENSNSUP00000023723	1
8663.ENSNSUP00000020276	8663.ENSNSUP00000023323	1
8663.ENSNSUP00000001561	8663.ENSNSUP00000019258	1
8663.ENSNSUP00000001053	8663.ENSNSUP00000023323	1
8663.ENSNSUP00000006942	8663.ENSNSUP00000023323	1
8663.ENSNSUP00000020677	8663.ENSNSUP00000023323	1
8663.ENSNSUP00000007832	8663.ENSNSUP00000023323	1
8663.ENSNSUP00000019282	8663.ENSNSUP00000023323	1
8663.ENSNSUP00000011227	8663.ENSNSUP00000023323	1
8663.ENSNSUP00000015389	8663.ENSNSUP00000023323	1
8663.ENSNSUP00000004778	8663.ENSNSUP00000023323	1
8663.ENSNSUP00000009050	8663.ENSNSUP00000023323	1
8663.ENSNSUP00000008765	8663.ENSNSUP00000023323	1
8663.ENSNSUP00000010477	8663.ENSNSUP00000023323	1
8663.ENSNSUP00000001572	8663.ENSNSUP00000011618	1
