9031.ENSGALP00000003914	9031.ENSGALP00000048824	1
9031.ENSGALP00000041886	9031.ENSGALP00000049893	1
9031.ENSGALP00000042097	9031.ENSGALP00000051819	1
9031.ENSGALP00000010447	9031.ENSGALP00000046909	1
9031.ENSGALP00000003914	9031.ENSGALP00000009286	1
9031.ENSGALP00000009286	9031.ENSGALP00000063643	1
9031.ENSGALP00000013080	9031.ENSGALP00000063643	1
9031.ENSGALP00000052583	9031.ENSGALP00000068561	1
9031.ENSGALP00000013080	9031.ENSGALP00000048824	1
9031.ENSGALP00000009286	9031.ENSGALP00000048824	1
9031.ENSGALP00000021475	9031.ENSGALP00000068561	1
9031.ENSGALP00000003914	9031.ENSGALP00000041886	1
9031.ENSGALP00000017812	9031.ENSGALP00000030646	1
9031.ENSGALP00000013080	9031.ENSGALP00000049893	1
9031.ENSGALP00000003688	9031.ENSGALP00000050539	1
9031.ENSGALP00000019539	9031.ENSGALP00000046909	1
9031.ENSGALP00000003914	9031.ENSGALP00000063643	1
9031.ENSGALP00000012780	9031.ENSGALP00000021475	1
9031.ENSGALP00000012780	9031.ENSGALP00000052583	1
9031.ENSGALP00000012780	9031.ENSGALP00000068561	1
9031.ENSGALP00000064718	9031.ENSGALP00000073977	1
9031.ENSGALP00000048824	9031.ENSGALP00000049893	1
9031.ENSGALP00000003914	9031.ENSGALP00000013080	1
9031.ENSGALP00000048824	9031.ENSGALP00000063643	1
9031.ENSGALP00000021475	9031.ENSGALP00000052583	1
9031.ENSGALP00000050219	9031.ENSGALP00000058535	1
9031.ENSGALP00000044249	9031.ENSGALP00000056243	1
9031.ENSGALP00000051040	9031.ENSGALP00000052438	1
9031.ENSGALP00000022344	9031.ENSGALP00000067395	1
9031.ENSGALP00000003914	9031.ENSGALP00000049893	1
9031.ENSGALP00000020570	9031.ENSGALP00000054721	1
9031.ENSGALP00000012326	9031.ENSGALP00000065273	1
9031.ENSGALP00000005790	9031.ENSGALP00000020570	1
9031.ENSGALP00000022815	9031.ENSGALP00000056589	1
9031.ENSGALP00000046506	9031.ENSGALP00000050525	1
9031.ENSGALP00000020157	9031.ENSGALP00000047558	1
9031.ENSGALP00000003124	9031.ENSGALP00000020570	1
9031.ENSGALP00000050525	9031.ENSGALP00000058371	1
9031.ENSGALP00000003888	9031.ENSGALP00000052226	1
9031.ENSGALP00000019539	9031.ENSGALP00000045443	1
9031.ENSGALP00000028012	9031.ENSGALP00000048824	1
9031.ENSGALP00000009287	9031.ENSGALP00000009432	1
9031.ENSGALP00000013106	9031.ENSGALP00000051040	1
9031.ENSGALP00000028012	9031.ENSGALP00000063643	1
9031.ENSGALP00000063925	9031.ENSGALP00000071238	1
9031.ENSGALP00000051756	9031.ENSGALP00000063428	1
9031.ENSGALP00000009286	9031.ENSGALP00000013080	1
9031.ENSGALP00000013080	9031.ENSGALP00000041886	1
9031.ENSGALP00000004867	9031.ENSGALP00000006605	1
9031.ENSGALP00000046506	9031.ENSGALP00000058371	1
9031.ENSGALP00000002472	9031.ENSGALP00000050539	1
9031.ENSGALP00000005055	9031.ENSGALP00000012326	1
9031.ENSGALP00000000941	9031.ENSGALP00000005109	1
9031.ENSGALP00000013999	9031.ENSGALP00000052438	1
9031.ENSGALP00000049893	9031.ENSGALP00000063643	1
9031.ENSGALP00000041886	9031.ENSGALP00000063643	1
9031.ENSGALP00000011578	9031.ENSGALP00000020535	1
9031.ENSGALP00000013106	9031.ENSGALP00000052438	1
9031.ENSGALP00000010340	9031.ENSGALP00000038316	1
9031.ENSGALP00000005790	9031.ENSGALP00000054721	1
9031.ENSGALP00000028012	9031.ENSGALP00000041886	1
9031.ENSGALP00000003914	9031.ENSGALP00000028012	1
9031.ENSGALP00000050474	9031.ENSGALP00000052128	1
9031.ENSGALP00000040599	9031.ENSGALP00000051819	1
9031.ENSGALP00000006415	9031.ENSGALP00000056898	1
9031.ENSGALP00000044011	9031.ENSGALP00000048550	1
9031.ENSGALP00000022815	9031.ENSGALP00000058371	1
9031.ENSGALP00000013999	9031.ENSGALP00000015781	1
9031.ENSGALP00000013999	9031.ENSGALP00000051040	1
9031.ENSGALP00000014308	9031.ENSGALP00000016196	1
9031.ENSGALP00000004037	9031.ENSGALP00000005790	1
9031.ENSGALP00000000202	9031.ENSGALP00000013574	1
9031.ENSGALP00000047261	9031.ENSGALP00000055436	1
9031.ENSGALP00000046632	9031.ENSGALP00000051176	1
9031.ENSGALP00000004697	9031.ENSGALP00000019815	1
9031.ENSGALP00000043129	9031.ENSGALP00000056589	1
9031.ENSGALP00000004697	9031.ENSGALP00000051951	1
9031.ENSGALP00000009286	9031.ENSGALP00000041886	1
9031.ENSGALP00000015781	9031.ENSGALP00000052438	1
9031.ENSGALP00000015781	9031.ENSGALP00000051040	1
9031.ENSGALP00000013685	9031.ENSGALP00000040663	1
9031.ENSGALP00000054289	9031.ENSGALP00000057840	1
9031.ENSGALP00000019539	9031.ENSGALP00000055188	1
9031.ENSGALP00000016196	9031.ENSGALP00000021255	1
9031.ENSGALP00000004180	9031.ENSGALP00000005109	1
9031.ENSGALP00000015002	9031.ENSGALP00000062531	1
9031.ENSGALP00000003124	9031.ENSGALP00000005790	1
9031.ENSGALP00000050219	9031.ENSGALP00000051543	1
9031.ENSGALP00000023830	9031.ENSGALP00000060716	1
9031.ENSGALP00000004037	9031.ENSGALP00000020570	1
9031.ENSGALP00000003124	9031.ENSGALP00000054721	1
9031.ENSGALP00000003124	9031.ENSGALP00000004037	1
9031.ENSGALP00000014096	9031.ENSGALP00000036384	1
9031.ENSGALP00000048855	9031.ENSGALP00000071238	1
9031.ENSGALP00000028012	9031.ENSGALP00000049893	1
9031.ENSGALP00000040599	9031.ENSGALP00000042097	1
9031.ENSGALP00000009286	9031.ENSGALP00000049893	1
9031.ENSGALP00000040599	9031.ENSGALP00000071840	1
9031.ENSGALP00000017754	9031.ENSGALP00000056897	1
9031.ENSGALP00000015260	9031.ENSGALP00000024664	1
9031.ENSGALP00000041886	9031.ENSGALP00000048824	1
9031.ENSGALP00000045443	9031.ENSGALP00000055188	1
9031.ENSGALP00000004037	9031.ENSGALP00000054721	1
9031.ENSGALP00000010447	9031.ENSGALP00000019539	1
9031.ENSGALP00000009487	9031.ENSGALP00000059459	1
9031.ENSGALP00000021255	9031.ENSGALP00000036304	1
9031.ENSGALP00000051543	9031.ENSGALP00000058535	1
9031.ENSGALP00000016266	9031.ENSGALP00000060844	1
9031.ENSGALP00000021250	9031.ENSGALP00000064593	1
9031.ENSGALP00000065328	9031.ENSGALP00000068524	1
