9913.ENSBTAP00000011458	9913.ENSBTAP00000040860	1
9913.ENSBTAP00000001208	9913.ENSBTAP00000011458	1
9913.ENSBTAP00000001208	9913.ENSBTAP00000040860	1
9913.ENSBTAP00000053143	9913.ENSBTAP00000068634	1
9913.ENSBTAP00000008382	9913.ENSBTAP00000053152	1
9913.ENSBTAP00000016073	9913.ENSBTAP00000025144	1
9913.ENSBTAP00000001208	9913.ENSBTAP00000016224	1
9913.ENSBTAP00000053148	9913.ENSBTAP00000054196	1
9913.ENSBTAP00000001208	9913.ENSBTAP00000054196	1
9913.ENSBTAP00000008224	9913.ENSBTAP00000065973	1
9913.ENSBTAP00000022949	9913.ENSBTAP00000053151	1
9913.ENSBTAP00000008382	9913.ENSBTAP00000016957	1
9913.ENSBTAP00000008382	9913.ENSBTAP00000016768	1
9913.ENSBTAP00000042485	9913.ENSBTAP00000044477	1
9913.ENSBTAP00000004279	9913.ENSBTAP00000058209	1
9913.ENSBTAP00000001208	9913.ENSBTAP00000053148	1
9913.ENSBTAP00000001208	9913.ENSBTAP00000025422	1
9913.ENSBTAP00000053145	9913.ENSBTAP00000053159	1
9913.ENSBTAP00000053148	9913.ENSBTAP00000067387	1
9913.ENSBTAP00000000100	9913.ENSBTAP00000008382	1
9913.ENSBTAP00000000721	9913.ENSBTAP00000064321	1
9913.ENSBTAP00000019865	9913.ENSBTAP00000024587	1
9913.ENSBTAP00000003197	9913.ENSBTAP00000007761	1
9913.ENSBTAP00000012655	9913.ENSBTAP00000020150	1
9913.ENSBTAP00000053147	9913.ENSBTAP00000053157	1
9913.ENSBTAP00000016957	9913.ENSBTAP00000027191	1
9913.ENSBTAP00000008382	9913.ENSBTAP00000027191	1
9913.ENSBTAP00000056370	9913.ENSBTAP00000062851	1
9913.ENSBTAP00000004737	9913.ENSBTAP00000056883	1
9913.ENSBTAP00000000721	9913.ENSBTAP00000068634	1
9913.ENSBTAP00000000651	9913.ENSBTAP00000004466	1
9913.ENSBTAP00000052906	9913.ENSBTAP00000070140	1
9913.ENSBTAP00000006505	9913.ENSBTAP00000026844	1
9913.ENSBTAP00000053150	9913.ENSBTAP00000070140	1
9913.ENSBTAP00000011458	9913.ENSBTAP00000016224	1
9913.ENSBTAP00000011458	9913.ENSBTAP00000054196	1
9913.ENSBTAP00000016013	9913.ENSBTAP00000070140	1
9913.ENSBTAP00000016013	9913.ENSBTAP00000029301	1
9913.ENSBTAP00000011458	9913.ENSBTAP00000053148	1
9913.ENSBTAP00000016013	9913.ENSBTAP00000053150	1
9913.ENSBTAP00000011458	9913.ENSBTAP00000067387	1
9913.ENSBTAP00000016013	9913.ENSBTAP00000052906	1
9913.ENSBTAP00000023778	9913.ENSBTAP00000042274	1
9913.ENSBTAP00000023778	9913.ENSBTAP00000025496	1
9913.ENSBTAP00000053159	9913.ENSBTAP00000053160	1
9913.ENSBTAP00000007761	9913.ENSBTAP00000012542	1
9913.ENSBTAP00000003197	9913.ENSBTAP00000008382	1
9913.ENSBTAP00000016013	9913.ENSBTAP00000047840	1
9913.ENSBTAP00000007761	9913.ENSBTAP00000008382	1
9913.ENSBTAP00000016013	9913.ENSBTAP00000053152	1
9913.ENSBTAP00000027359	9913.ENSBTAP00000067605	1
9913.ENSBTAP00000047840	9913.ENSBTAP00000070140	1
9913.ENSBTAP00000016013	9913.ENSBTAP00000053145	1
9913.ENSBTAP00000016013	9913.ENSBTAP00000024600	1
9913.ENSBTAP00000000651	9913.ENSBTAP00000023036	1
9913.ENSBTAP00000016013	9913.ENSBTAP00000051744	1
9913.ENSBTAP00000012542	9913.ENSBTAP00000016768	1
9913.ENSBTAP00000000721	9913.ENSBTAP00000032359	1
9913.ENSBTAP00000006505	9913.ENSBTAP00000032322	1
9913.ENSBTAP00000022386	9913.ENSBTAP00000022854	1
9913.ENSBTAP00000003259	9913.ENSBTAP00000064321	1
9913.ENSBTAP00000007189	9913.ENSBTAP00000012512	1
9913.ENSBTAP00000012512	9913.ENSBTAP00000052906	1
9913.ENSBTAP00000003259	9913.ENSBTAP00000024326	1
9913.ENSBTAP00000044670	9913.ENSBTAP00000052906	1
9913.ENSBTAP00000012512	9913.ENSBTAP00000024600	1
9913.ENSBTAP00000007189	9913.ENSBTAP00000016013	1
9913.ENSBTAP00000029301	9913.ENSBTAP00000051744	1
9913.ENSBTAP00000003259	9913.ENSBTAP00000068634	1
9913.ENSBTAP00000003259	9913.ENSBTAP00000017710	1
9913.ENSBTAP00000020239	9913.ENSBTAP00000029080	1
9913.ENSBTAP00000012512	9913.ENSBTAP00000044670	1
9913.ENSBTAP00000012512	9913.ENSBTAP00000029301	1
9913.ENSBTAP00000066736	9913.ENSBTAP00000070140	1
9913.ENSBTAP00000008598	9913.ENSBTAP00000054606	1
9913.ENSBTAP00000035682	9913.ENSBTAP00000071830	1
9913.ENSBTAP00000004245	9913.ENSBTAP00000012287	1
9913.ENSBTAP00000022205	9913.ENSBTAP00000059666	1
9913.ENSBTAP00000029301	9913.ENSBTAP00000044670	1
9913.ENSBTAP00000003333	9913.ENSBTAP00000062557	1
9913.ENSBTAP00000016224	9913.ENSBTAP00000053148	1
9913.ENSBTAP00000028853	9913.ENSBTAP00000054196	1
9913.ENSBTAP00000008447	9913.ENSBTAP00000068634	1
9913.ENSBTAP00000053145	9913.ENSBTAP00000053150	1
9913.ENSBTAP00000029301	9913.ENSBTAP00000070140	1
9913.ENSBTAP00000044670	9913.ENSBTAP00000070140	1
9913.ENSBTAP00000007189	9913.ENSBTAP00000012542	1
9913.ENSBTAP00000043495	9913.ENSBTAP00000067220	1
9913.ENSBTAP00000008447	9913.ENSBTAP00000024326	1
9913.ENSBTAP00000000721	9913.ENSBTAP00000003259	1
9913.ENSBTAP00000007100	9913.ENSBTAP00000023301	1
9913.ENSBTAP00000000721	9913.ENSBTAP00000017710	1
9913.ENSBTAP00000003197	9913.ENSBTAP00000067442	1
9913.ENSBTAP00000021636	9913.ENSBTAP00000056370	1
9913.ENSBTAP00000012542	9913.ENSBTAP00000067442	1
9913.ENSBTAP00000012542	9913.ENSBTAP00000053150	1
9913.ENSBTAP00000020018	9913.ENSBTAP00000052906	1
9913.ENSBTAP00000021636	9913.ENSBTAP00000062851	1
9913.ENSBTAP00000007189	9913.ENSBTAP00000029301	1
9913.ENSBTAP00000012542	9913.ENSBTAP00000027191	1
9913.ENSBTAP00000053147	9913.ENSBTAP00000053151	1
9913.ENSBTAP00000003239	9913.ENSBTAP00000011076	1
9913.ENSBTAP00000029301	9913.ENSBTAP00000052906	1
9913.ENSBTAP00000007189	9913.ENSBTAP00000024600	1
9913.ENSBTAP00000020018	9913.ENSBTAP00000070140	1
9913.ENSBTAP00000016954	9913.ENSBTAP00000025496	1
9913.ENSBTAP00000016954	9913.ENSBTAP00000042274	1
9913.ENSBTAP00000007189	9913.ENSBTAP00000051744	1
9913.ENSBTAP00000016224	9913.ENSBTAP00000040860	1
9913.ENSBTAP00000020018	9913.ENSBTAP00000029301	1
9913.ENSBTAP00000016224	9913.ENSBTAP00000054196	1
9913.ENSBTAP00000007189	9913.ENSBTAP00000027191	1
9913.ENSBTAP00000044670	9913.ENSBTAP00000047840	1
9913.ENSBTAP00000007189	9913.ENSBTAP00000053159	1
9913.ENSBTAP00000006505	9913.ENSBTAP00000014216	1
9913.ENSBTAP00000022032	9913.ENSBTAP00000065594	1
9913.ENSBTAP00000029301	9913.ENSBTAP00000047840	1
9913.ENSBTAP00000053155	9913.ENSBTAP00000068634	1
9913.ENSBTAP00000053152	9913.ENSBTAP00000053160	1
9913.ENSBTAP00000002852	9913.ENSBTAP00000053145	1
9913.ENSBTAP00000025496	9913.ENSBTAP00000042274	1
9913.ENSBTAP00000051744	9913.ENSBTAP00000052906	1
9913.ENSBTAP00000003662	9913.ENSBTAP00000042274	1
9913.ENSBTAP00000014667	9913.ENSBTAP00000071635	1
9913.ENSBTAP00000051744	9913.ENSBTAP00000053150	1
9913.ENSBTAP00000017968	9913.ENSBTAP00000074516	1
9913.ENSBTAP00000041024	9913.ENSBTAP00000067634	1
9913.ENSBTAP00000003662	9913.ENSBTAP00000016954	1
9913.ENSBTAP00000051744	9913.ENSBTAP00000053159	1
9913.ENSBTAP00000002852	9913.ENSBTAP00000024600	1
9913.ENSBTAP00000032359	9913.ENSBTAP00000068634	1
9913.ENSBTAP00000053152	9913.ENSBTAP00000070140	1
9913.ENSBTAP00000017897	9913.ENSBTAP00000021630	1
9913.ENSBTAP00000003662	9913.ENSBTAP00000008358	1
9913.ENSBTAP00000053153	9913.ENSBTAP00000053160	1
9913.ENSBTAP00000008358	9913.ENSBTAP00000018917	1
9913.ENSBTAP00000005252	9913.ENSBTAP00000006503	1
9913.ENSBTAP00000053153	9913.ENSBTAP00000053159	1
9913.ENSBTAP00000018721	9913.ENSBTAP00000020151	1
9913.ENSBTAP00000051455	9913.ENSBTAP00000064321	1
9913.ENSBTAP00000008358	9913.ENSBTAP00000042274	1
9913.ENSBTAP00000025042	9913.ENSBTAP00000061048	1
9913.ENSBTAP00000006162	9913.ENSBTAP00000007703	1
9913.ENSBTAP00000018917	9913.ENSBTAP00000042274	1
9913.ENSBTAP00000029301	9913.ENSBTAP00000066736	1
9913.ENSBTAP00000040860	9913.ENSBTAP00000054196	1
9913.ENSBTAP00000008358	9913.ENSBTAP00000025496	1
9913.ENSBTAP00000021075	9913.ENSBTAP00000056370	1
9913.ENSBTAP00000051744	9913.ENSBTAP00000053145	1
9913.ENSBTAP00000021075	9913.ENSBTAP00000062851	1
9913.ENSBTAP00000053151	9913.ENSBTAP00000053157	1
9913.ENSBTAP00000001993	9913.ENSBTAP00000028853	1
9913.ENSBTAP00000051744	9913.ENSBTAP00000070140	1
9913.ENSBTAP00000001993	9913.ENSBTAP00000053148	1
9913.ENSBTAP00000016634	9913.ENSBTAP00000016650	1
9913.ENSBTAP00000002852	9913.ENSBTAP00000016013	1
9913.ENSBTAP00000001993	9913.ENSBTAP00000011458	1
9913.ENSBTAP00000001993	9913.ENSBTAP00000040860	1
9913.ENSBTAP00000014296	9913.ENSBTAP00000067271	1
9913.ENSBTAP00000016650	9913.ENSBTAP00000057532	1
9913.ENSBTAP00000010530	9913.ENSBTAP00000035880	1
9913.ENSBTAP00000002852	9913.ENSBTAP00000053160	1
9913.ENSBTAP00000002852	9913.ENSBTAP00000004245	1
9913.ENSBTAP00000014216	9913.ENSBTAP00000026844	1
9913.ENSBTAP00000002852	9913.ENSBTAP00000047840	1
9913.ENSBTAP00000002852	9913.ENSBTAP00000051744	1
9913.ENSBTAP00000001993	9913.ENSBTAP00000054196	1
9913.ENSBTAP00000001993	9913.ENSBTAP00000016224	1
9913.ENSBTAP00000021075	9913.ENSBTAP00000021636	1
9913.ENSBTAP00000014463	9913.ENSBTAP00000018753	1
9913.ENSBTAP00000014476	9913.ENSBTAP00000019744	1
9913.ENSBTAP00000002852	9913.ENSBTAP00000053150	1
9913.ENSBTAP00000002852	9913.ENSBTAP00000053159	1
9913.ENSBTAP00000002852	9913.ENSBTAP00000052906	1
9913.ENSBTAP00000052906	9913.ENSBTAP00000066736	1
9913.ENSBTAP00000051744	9913.ENSBTAP00000053152	1
9913.ENSBTAP00000021204	9913.ENSBTAP00000061141	1
9913.ENSBTAP00000002852	9913.ENSBTAP00000007189	1
9913.ENSBTAP00000053152	9913.ENSBTAP00000053159	1
9913.ENSBTAP00000040860	9913.ENSBTAP00000053148	1
9913.ENSBTAP00000005131	9913.ENSBTAP00000023301	1
9913.ENSBTAP00000059902	9913.ENSBTAP00000069630	1
9913.ENSBTAP00000002852	9913.ENSBTAP00000012512	1
9913.ENSBTAP00000040765	9913.ENSBTAP00000068930	1
9913.ENSBTAP00000024600	9913.ENSBTAP00000053159	1
9913.ENSBTAP00000008367	9913.ENSBTAP00000024511	1
9913.ENSBTAP00000013367	9913.ENSBTAP00000071509	1
9913.ENSBTAP00000024600	9913.ENSBTAP00000052906	1
9913.ENSBTAP00000003031	9913.ENSBTAP00000010961	1
9913.ENSBTAP00000053150	9913.ENSBTAP00000053160	1
9913.ENSBTAP00000053150	9913.ENSBTAP00000067442	1
9913.ENSBTAP00000053150	9913.ENSBTAP00000053152	1
9913.ENSBTAP00000002852	9913.ENSBTAP00000070140	1
9913.ENSBTAP00000021407	9913.ENSBTAP00000028115	1
9913.ENSBTAP00000011169	9913.ENSBTAP00000015322	1
9913.ENSBTAP00000026855	9913.ENSBTAP00000070904	1
9913.ENSBTAP00000053150	9913.ENSBTAP00000053159	1
9913.ENSBTAP00000038273	9913.ENSBTAP00000068634	1
9913.ENSBTAP00000013080	9913.ENSBTAP00000041024	1
9913.ENSBTAP00000013080	9913.ENSBTAP00000067634	1
9913.ENSBTAP00000024326	9913.ENSBTAP00000068634	1
9913.ENSBTAP00000005131	9913.ENSBTAP00000007100	1
9913.ENSBTAP00000002852	9913.ENSBTAP00000029301	1
9913.ENSBTAP00000024600	9913.ENSBTAP00000027191	1
9913.ENSBTAP00000040727	9913.ENSBTAP00000044477	1
9913.ENSBTAP00000001294	9913.ENSBTAP00000021204	1
9913.ENSBTAP00000017710	9913.ENSBTAP00000064321	1
9913.ENSBTAP00000002852	9913.ENSBTAP00000044670	1
9913.ENSBTAP00000047840	9913.ENSBTAP00000052906	1
9913.ENSBTAP00000053156	9913.ENSBTAP00000053159	1
9913.ENSBTAP00000017446	9913.ENSBTAP00000073210	1
9913.ENSBTAP00000017710	9913.ENSBTAP00000032359	1
9913.ENSBTAP00000016768	9913.ENSBTAP00000016957	1
9913.ENSBTAP00000024600	9913.ENSBTAP00000070140	1
9913.ENSBTAP00000024322	9913.ENSBTAP00000062824	1
9913.ENSBTAP00000008382	9913.ENSBTAP00000012512	1
9913.ENSBTAP00000002852	9913.ENSBTAP00000053152	1
9913.ENSBTAP00000024600	9913.ENSBTAP00000029301	1
9913.ENSBTAP00000003031	9913.ENSBTAP00000059351	1
9913.ENSBTAP00000008358	9913.ENSBTAP00000016954	1
9913.ENSBTAP00000003197	9913.ENSBTAP00000012542	1
9913.ENSBTAP00000024600	9913.ENSBTAP00000051744	1
9913.ENSBTAP00000038273	9913.ENSBTAP00000053143	1
9913.ENSBTAP00000008382	9913.ENSBTAP00000053150	1
9913.ENSBTAP00000016776	9913.ENSBTAP00000070022	1
9913.ENSBTAP00000008382	9913.ENSBTAP00000052906	1
9913.ENSBTAP00000008447	9913.ENSBTAP00000064321	1
9913.ENSBTAP00000008382	9913.ENSBTAP00000053160	1
9913.ENSBTAP00000016768	9913.ENSBTAP00000053152	1
9913.ENSBTAP00000008447	9913.ENSBTAP00000017710	1
9913.ENSBTAP00000008382	9913.ENSBTAP00000016013	1
9913.ENSBTAP00000000100	9913.ENSBTAP00000016768	1
9913.ENSBTAP00000067220	9913.ENSBTAP00000071082	1
9913.ENSBTAP00000008382	9913.ENSBTAP00000024600	1
9913.ENSBTAP00000008382	9913.ENSBTAP00000067442	1
9913.ENSBTAP00000016776	9913.ENSBTAP00000024322	1
9913.ENSBTAP00000008382	9913.ENSBTAP00000047840	1
9913.ENSBTAP00000008382	9913.ENSBTAP00000069350	1
9913.ENSBTAP00000008358	9913.ENSBTAP00000069251	1
9913.ENSBTAP00000016768	9913.ENSBTAP00000047840	1
9913.ENSBTAP00000016768	9913.ENSBTAP00000027191	1
9913.ENSBTAP00000008382	9913.ENSBTAP00000012542	1
9913.ENSBTAP00000008382	9913.ENSBTAP00000053159	1
9913.ENSBTAP00000008363	9913.ENSBTAP00000036040	1
9913.ENSBTAP00000008382	9913.ENSBTAP00000044670	1
9913.ENSBTAP00000016768	9913.ENSBTAP00000070140	1
9913.ENSBTAP00000008382	9913.ENSBTAP00000029301	1
9913.ENSBTAP00000008382	9913.ENSBTAP00000024209	1
9913.ENSBTAP00000012161	9913.ENSBTAP00000014015	1
9913.ENSBTAP00000008382	9913.ENSBTAP00000070140	1
9913.ENSBTAP00000008447	9913.ENSBTAP00000032359	1
9913.ENSBTAP00000011976	9913.ENSBTAP00000061833	1
9913.ENSBTAP00000008382	9913.ENSBTAP00000051744	1
9913.ENSBTAP00000020855	9913.ENSBTAP00000024371	1
9913.ENSBTAP00000007189	9913.ENSBTAP00000070140	1
9913.ENSBTAP00000003197	9913.ENSBTAP00000053160	1
9913.ENSBTAP00000008447	9913.ENSBTAP00000054206	1
9913.ENSBTAP00000053159	9913.ENSBTAP00000070140	1
9913.ENSBTAP00000017527	9913.ENSBTAP00000070219	1
9913.ENSBTAP00000011164	9913.ENSBTAP00000056601	1
9913.ENSBTAP00000040727	9913.ENSBTAP00000042485	1
9913.ENSBTAP00000040727	9913.ENSBTAP00000071910	1
9913.ENSBTAP00000039615	9913.ENSBTAP00000070030	1
9913.ENSBTAP00000002852	9913.ENSBTAP00000012542	1
9913.ENSBTAP00000019529	9913.ENSBTAP00000070140	1
9913.ENSBTAP00000010013	9913.ENSBTAP00000026844	1
9913.ENSBTAP00000003197	9913.ENSBTAP00000020160	1
9913.ENSBTAP00000002852	9913.ENSBTAP00000012287	1
9913.ENSBTAP00000019529	9913.ENSBTAP00000029301	1
9913.ENSBTAP00000065973	9913.ENSBTAP00000074208	1
9913.ENSBTAP00000019529	9913.ENSBTAP00000044670	1
9913.ENSBTAP00000019529	9913.ENSBTAP00000051744	1
9913.ENSBTAP00000017527	9913.ENSBTAP00000071927	1
9913.ENSBTAP00000053156	9913.ENSBTAP00000053160	1
9913.ENSBTAP00000019529	9913.ENSBTAP00000069350	1
9913.ENSBTAP00000018398	9913.ENSBTAP00000060280	1
9913.ENSBTAP00000064321	9913.ENSBTAP00000068634	1
9913.ENSBTAP00000002852	9913.ENSBTAP00000027191	1
9913.ENSBTAP00000010541	9913.ENSBTAP00000032965	1
9913.ENSBTAP00000002852	9913.ENSBTAP00000005628	1
9913.ENSBTAP00000010324	9913.ENSBTAP00000064270	1
9913.ENSBTAP00000002852	9913.ENSBTAP00000008382	1
9913.ENSBTAP00000018453	9913.ENSBTAP00000049624	1
9913.ENSBTAP00000017710	9913.ENSBTAP00000068634	1
9913.ENSBTAP00000053152	9913.ENSBTAP00000067442	1
9913.ENSBTAP00000010276	9913.ENSBTAP00000016013	1
9913.ENSBTAP00000017897	9913.ENSBTAP00000060216	1
9913.ENSBTAP00000002852	9913.ENSBTAP00000067442	1
9913.ENSBTAP00000018917	9913.ENSBTAP00000023778	1
9913.ENSBTAP00000018917	9913.ENSBTAP00000025496	1
9913.ENSBTAP00000019529	9913.ENSBTAP00000052906	1
9913.ENSBTAP00000003197	9913.ENSBTAP00000024209	1
9913.ENSBTAP00000008447	9913.ENSBTAP00000053143	1
9913.ENSBTAP00000020018	9913.ENSBTAP00000047840	1
9913.ENSBTAP00000037296	9913.ENSBTAP00000063708	1
9913.ENSBTAP00000000735	9913.ENSBTAP00000028115	1
9913.ENSBTAP00000009081	9913.ENSBTAP00000064729	1
9913.ENSBTAP00000016954	9913.ENSBTAP00000018917	1
9913.ENSBTAP00000044477	9913.ENSBTAP00000071910	1
9913.ENSBTAP00000002609	9913.ENSBTAP00000035453	1
9913.ENSBTAP00000044670	9913.ENSBTAP00000066736	1
9913.ENSBTAP00000016957	9913.ENSBTAP00000070140	1
9913.ENSBTAP00000020018	9913.ENSBTAP00000069350	1
9913.ENSBTAP00000008877	9913.ENSBTAP00000067912	1
9913.ENSBTAP00000003259	9913.ENSBTAP00000032359	1
9913.ENSBTAP00000035184	9913.ENSBTAP00000063991	1
9913.ENSBTAP00000003340	9913.ENSBTAP00000061048	1
9913.ENSBTAP00000003340	9913.ENSBTAP00000025042	1
9913.ENSBTAP00000016957	9913.ENSBTAP00000053152	1
9913.ENSBTAP00000003205	9913.ENSBTAP00000007918	1
9913.ENSBTAP00000053160	9913.ENSBTAP00000070140	1
9913.ENSBTAP00000009488	9913.ENSBTAP00000073129	1
9913.ENSBTAP00000003197	9913.ENSBTAP00000053150	1
9913.ENSBTAP00000003197	9913.ENSBTAP00000016957	1
9913.ENSBTAP00000003197	9913.ENSBTAP00000027191	1
9913.ENSBTAP00000009509	9913.ENSBTAP00000049770	1
9913.ENSBTAP00000009509	9913.ENSBTAP00000022853	1
9913.ENSBTAP00000003197	9913.ENSBTAP00000005628	1
9913.ENSBTAP00000019808	9913.ENSBTAP00000025422	1
9913.ENSBTAP00000000721	9913.ENSBTAP00000008447	1
9913.ENSBTAP00000003197	9913.ENSBTAP00000053152	1
9913.ENSBTAP00000042485	9913.ENSBTAP00000071910	1
9913.ENSBTAP00000053160	9913.ENSBTAP00000067442	1
9913.ENSBTAP00000003197	9913.ENSBTAP00000012512	1
9913.ENSBTAP00000000721	9913.ENSBTAP00000053155	1
9913.ENSBTAP00000003197	9913.ENSBTAP00000025322	1
9913.ENSBTAP00000016634	9913.ENSBTAP00000057532	1
9913.ENSBTAP00000007761	9913.ENSBTAP00000067442	1
9913.ENSBTAP00000052906	9913.ENSBTAP00000053160	1
9913.ENSBTAP00000012512	9913.ENSBTAP00000016957	1
9913.ENSBTAP00000051455	9913.ENSBTAP00000068634	1
9913.ENSBTAP00000002451	9913.ENSBTAP00000053195	1
9913.ENSBTAP00000004876	9913.ENSBTAP00000027254	1
9913.ENSBTAP00000005252	9913.ENSBTAP00000006215	1
9913.ENSBTAP00000006129	9913.ENSBTAP00000017503	1
9913.ENSBTAP00000057660	9913.ENSBTAP00000074464	1
9913.ENSBTAP00000024745	9913.ENSBTAP00000068930	1
9913.ENSBTAP00000024745	9913.ENSBTAP00000057595	1
9913.ENSBTAP00000014924	9913.ENSBTAP00000057128	1
9913.ENSBTAP00000048925	9913.ENSBTAP00000062863	1
9913.ENSBTAP00000053145	9913.ENSBTAP00000053152	1
9913.ENSBTAP00000007189	9913.ENSBTAP00000044670	1
9913.ENSBTAP00000004245	9913.ENSBTAP00000029301	1
9913.ENSBTAP00000012542	9913.ENSBTAP00000024600	1
9913.ENSBTAP00000016013	9913.ENSBTAP00000069350	1
9913.ENSBTAP00000007189	9913.ENSBTAP00000008382	1
9913.ENSBTAP00000013869	9913.ENSBTAP00000016776	1
9913.ENSBTAP00000053145	9913.ENSBTAP00000053160	1
9913.ENSBTAP00000024326	9913.ENSBTAP00000064321	1
9913.ENSBTAP00000004245	9913.ENSBTAP00000027191	1
9913.ENSBTAP00000016013	9913.ENSBTAP00000053159	1
9913.ENSBTAP00000012512	9913.ENSBTAP00000051744	1
9913.ENSBTAP00000007189	9913.ENSBTAP00000047840	1
9913.ENSBTAP00000012512	9913.ENSBTAP00000053159	1
9913.ENSBTAP00000058917	9913.ENSBTAP00000059144	1
